city,population,lat,lon,bundesland
Kemnath,5714,49.866666666,11.883333333,Bayern
Pöttmes,7093,48.583333333,11.1,Bayern
Schlüsselfeld,6087,49.756694444,10.619305555,Bayern
Reichertshofen,8448,48.658888888,11.466388888,Bayern
Regenstauf,16630,49.123611111,12.128333333,Bayern
Altomünster,8131,48.383333333,11.25,Bayern
Eging am See,4383,48.713333333,13.271111111,Bayern
Sulzbach am Main,7506,49.907777777,9.156666666,Bayern
Q518663,12769,47.816666666,10.9,Bayern
Bad Abbach,12654,48.933333333,12.05,Bayern
Grassau,7285,47.778888888,12.45,Bayern
Dießen am Ammersee,10596,47.95,11.1,Bayern
Beratzhausen,5709,49.095277777,11.810277777,Bayern
Zapfendorf,5059,50.0175,10.930833333,Bayern
Pleinfeld,7752,49.1,10.966666666,Bayern
Zusmarshausen,6620,48.383333333,10.583333333,Bayern
Berchtesgaden,7698,47.631388888,13.004166666,Bayern
Aidenbach,3121,48.567777777,13.089444444,Bayern
Winterhausen,1433,49.7,10.016666666,Bayern
Meitingen,12227,48.533333333,10.833333333,Bayern
Schierling,8532,48.834722222,12.139722222,Bayern
Sparneck,1552,50.161944444,11.843888888,Bayern
Holzkirchen,16719,47.883333333,11.7,Bayern
Hohenwart,5000,48.6,11.383333333,Bayern
Burgheim,4656,48.700277777,11.016111111,Bayern
Kallmünz,2815,49.161111111,11.960833333,Bayern
Mainleus,6545,50.1,11.379166666,Bayern
Essenbach,12340,48.616666666,12.216666666,Bayern
Altenstadt,5416,48.166666666,10.116666666,Bayern
Thierhaupten,4143,48.566666666,10.916666666,Bayern
Inchenhofen,2742,48.516666666,11.116666666,Bayern
Ergoldsbach,8839,48.683333333,12.2,Bayern
Ortenburg,7525,48.54555,13.21835,Bayern
Parkstein,2359,49.733055555,12.069444444,Bayern
Oberelsbach,2661,50.433333333,10.133333333,Bayern
Postbauer-Heng,8100,49.302777777,11.35,Bayern
Gerolzhofen,6966,49.9,10.35,Bayern
Zell am Main,4483,49.816666666,9.866666666,Bayern
Zellingen,6552,49.9,9.816666666,Bayern
Altdorf,11483,48.566666666,12.116666666,Bayern
Bad Weißenstadt,3031,50.100833333,11.884722222,Bayern
Fürstenzell,8590,48.5225,13.317777777,Bayern
Schliersee,6985,47.733333333,11.866666666,Bayern
Stamsried,2273,49.266666666,12.533333333,Bayern
Teisnach,3014,49.033333333,13.0,Bayern
Waging am See,7187,47.933333333,12.733333333,Bayern
Neubrunn,2332,49.733333333,9.666666666,Bayern
Abtswind,833,49.766666666,10.366666666,Bayern
Obernzell,3840,48.554444444,13.638055555,Bayern
Murnau am Staffelsee,11918,47.683333333,11.2,Bayern
Neuötting,9062,48.241111111,12.685,Bayern
Wildenranna,760,48.5824,13.7397,Bayern
Windpassing,874,48.61528,13.59881,Bayern
Griesbach,733,48.601,12.5602,Bayern
Oberötzdorf,899,48.6029,13.6954,Bayern
Spalt,5272,49.173888888,10.9275,Bayern
Jahrdorf,1119,48.64,13.644,Bayern
Thurnreuth,354,48.6093,13.7231,Bayern
Kühbach,4271,48.491666666,11.186666666,Bayern
Arzberg,5094,50.057222222,12.186388888,Bayern
Altreichenau,1194,48.7656,13.7307,Bayern
Schönau II,176,48.4784,12.8615,Bayern
Hohenbercha,283,48.4767,11.7668,Bayern
Meßnerschlag,457,48.6199,13.8094,Bayern
Gollnerberg,248,48.6742,13.8058,Bayern
Wolnzach,11983,48.6,11.616666666,Bayern
Garching bei München,17577,48.25,11.65,Bayern
Füssen,16072,47.566666666,10.7,Bayern
Mühlhausen,1858,49.75438,10.77332,Bayern
Geiselhöring,7093,48.825833333,12.3925,Bayern
Ahornöd,401,48.8204,13.5506,Bayern
Bad Kötzting,7493,49.176944444,12.855,Bayern
Dorfen,15197,48.266666666,12.15,Bayern
Gundelfingen an der Donau,8026,48.55,10.366666666,Bayern
Schaibing,1709,48.6029,13.639,Bayern
Buchloe,14119,48.0375,10.725,Bayern
Bürgstadt,4266,49.713611111,9.271388888,Bayern
Isen,5780,48.216666666,12.066666666,Bayern
Englmannsberg,453,48.5976,12.639,Bayern
Oettingen in Bayern,5359,48.95,10.583333333,Bayern
Gegenbach,709,48.7053,13.7658,Bayern
Thannhausen,6526,48.266666666,10.466666666,Bayern
Hallstadt,8888,49.976666666,11.033888888,Bayern
Pocking,16509,48.399722222,13.316666666,Bayern
Germannsdorf,1328,48.6376,13.6714,Bayern
Unterhausbach,589,48.4597,12.8079,Bayern
Möslberg,454,48.6459,13.7473,Bayern
Kasberg,345,48.6256,13.7755,Bayern
Raßreuth,709,48.6657,13.6414,Bayern
Zachenberg,2093,48.966666666,13.0,Bayern
Oberneureuth,994,48.6693,13.7006,Bayern
Eidenberg,548,48.5773,13.7796,Bayern
Velden,1808,49.616666666,11.516666666,Bayern
Zangberg,1161,48.274722222,12.425277777,Bayern
Weidenberg,5875,49.942222222,11.720277777,Bayern
Thalberg,594,48.6626,13.7824,Bayern
Freilassing,18036,47.833333333,12.966666666,Bayern
Aach,625,47.5256,9.9931,Bayern
Lonnerstadt,2087,49.7,10.766666666,Bayern
Parsberg,7667,49.15985,11.71922,Bayern
Höchstadt an der Aisch,14063,49.705555555,10.805833333,Bayern
Burglengenfeld,14527,49.2061,12.0409,Bayern
Weißenhorn,14088,48.30437,10.15926,Bayern
Haberskirchen,819,48.5118,12.642,Bayern
Gottsdorf,730,48.5422,13.7332,Bayern
Tüßling,3315,48.216666666,12.583333333,Bayern
Frauenbiburg,887,48.584,12.4891,Bayern
Marktl,2826,48.253333333,12.843055555,Bayern
Kraiburg am Inn,4080,48.183333333,12.433333333,Bayern
Pankofen,834,48.7959,12.9117,Bayern
Zandt,2087,49.15,12.733333333,Bayern
Wollbach,1478,50.365833333,10.223611111,Bayern
Landau an der Isar,14402,48.6749,12.6913,Bayern
Hammelburg,10826,50.116666666,9.9,Bayern
Lämmersdorf,718,48.552,13.6891,Bayern
Aub,1398,49.552777777,10.065277777,Bayern
Schwabmünchen,14926,48.178888888,10.755,Bayern
Ederlsdorf,946,48.5789,13.6133,Bayern
Vilshofen an der Donau,18061,48.633055555,13.188333333,Bayern
Herrieden,8325,49.233,10.5064,Bayern
Roding,13224,49.193611111,12.519166666,Bayern
Rothenfels,1022,49.8906,9.591388888,Bayern
Plattling,14227,48.776666666,12.873611111,Bayern
Wittislingen,2551,48.616666666,10.416666666,Bayern
Rimpar,7857,49.85,9.95,Bayern
Eslarn,2747,49.5825,12.521111111,Bayern
Schmidmühlen,2365,49.266666666,11.933333333,Bayern
Q521544,2499,49.0,11.366666666,Bayern
Pfeffenhausen,5234,48.666666666,11.966666666,Bayern
Mitwitz,2854,50.248055555,11.209722222,Bayern
Moosbach,2378,49.6,12.416666666,Bayern
Freihung,2559,49.616666666,11.916666666,Bayern
Burgebrach,7174,49.828333333,10.743333333,Bayern
Waldstetten,1271,48.35,10.3,Bayern
Ronsberg,1720,47.9,10.416666666,Bayern
Tittling,4228,48.725833333,13.381944444,Bayern
Schöllkrippen,4338,50.085277777,9.245833333,Bayern
Ebrach,1845,49.8476118,10.4890958,Bayern
Markt Rettenbach,4013,47.9475,10.395,Bayern
Goldbach,10300,49.988888888,9.186388888,Bayern
Bad Steben,3390,50.366666666,11.65,Bayern
Ludwigschorgast,1000,50.125555555,11.559722222,Bayern
Eichendorf,6654,48.633333333,12.85,Bayern
Peißenberg,12881,47.795,11.060277777,Bayern
Q508879,2568,49.149722222,11.75,Bayern
Unterthingau,2900,47.766666666,10.5,Bayern
Triefenstein,4459,49.8,9.6,Bayern
Hohenburg,1640,49.295461111,11.797688888,Bayern
Cadolzburg,11312,49.46022,10.85708,Bayern
Geroda,818,50.283055555,9.9,Bayern
Gelchsheim,820,49.566666666,10.016666666,Bayern
Frontenhausen,4858,48.55,12.533333333,Bayern
Mönchberg,2564,49.792222222,9.266666666,Bayern
Geiselwind,2736,49.766666666,10.466666666,Bayern
Mömbris,11718,50.066666666,9.166666666,Bayern
Nassenfels,2338,48.799722222,11.233055555,Bayern
Peiting,11903,47.8,10.933333333,Bayern
Diedorf,10777,48.35,10.766666666,Bayern
Bodenmais,3616,49.066666666,13.1,Bayern
Obergünzburg,6543,47.85,10.416666666,Bayern
Mörnsheim,1603,48.883055555,11.0,Bayern
Thalmässing,5433,49.083333333,11.216666666,Bayern
Wellheim,2720,48.81785,11.081580555,Bayern
Markt Indersdorf,10468,48.366666666,11.366666666,Bayern
Irsee,1573,47.907777777,10.571388888,Bayern
Frickenhausen am Main,1231,49.670555555,10.093611111,Bayern
Biberbach,3536,48.516666666,10.816666666,Bayern
Schnaittach,8659,49.559166666,11.343055555,Bayern
Floß,3438,49.716666666,12.266666666,Bayern
Arberg,2212,49.133333333,10.616666666,Bayern
Haag in Oberbayern,6631,48.161961111,12.179419444,Bayern
Weilbach,2139,49.668611111,9.213333333,Bayern
Feucht,14102,49.375833333,11.213055555,Bayern
Kößlarn,1897,48.373611111,13.123888888,Bayern
Lehrberg,3131,49.344166666,10.51,Bayern
Kohlberg,1200,49.6,12.016666666,Bayern
Nennslingen,1458,49.05,11.133333333,Bayern
Schopfloch,2983,49.1213,10.30542,Bayern
Thüngen,1411,49.942222222,9.859444444,Bayern
Offingen,4429,48.485833333,10.3625,Bayern
Untergriesbach,6056,48.573611111,13.667222222,Bayern
Thierstein,1082,50.106666666,12.1025,Bayern
Eisenheim,1388,49.883333333,10.166666666,Bayern
Lauterhofen,3760,49.366666666,11.616666666,Bayern
Schneeberg,1730,49.639444444,9.246944444,Bayern
Roßtal,9963,49.39626,10.88962,Bayern
Wendelstein,16247,49.353611111,11.148333333,Bayern
Obersinn,944,50.216666666,9.616666666,Bayern
Kellmünz an der Iller,1524,48.116666666,10.133055555,Bayern
Hengersberg,7904,48.773611111,13.051666666,Bayern
Dollnstein,2939,48.866666666,11.066666666,Bayern
Küps,7818,50.193333333,11.272777777,Bayern
Waidhaus,2139,49.641666666,12.494444444,Bayern
Nesselwang,3845,47.616666666,10.5,Bayern
Sommerhausen,1957,49.7,10.033333333,Bayern
Welden,3841,48.45,10.666666666,Bayern
Wachenroth,2421,49.75,10.716666666,Bayern
Sugenheim,2385,49.6,10.416666666,Bayern
Kipfenberg,5992,48.949444444,11.395,Bayern
Rotthalmünster,4971,48.359722222,13.202777777,Bayern
Hohenfels,2358,49.2,11.85,Bayern
Langquaid,6017,48.816666666,12.05,Bayern
Höchberg,9601,49.783055555,9.881666666,Bayern
Werneck,10090,49.983333333,10.1,Bayern
Kirchseeon,10801,48.073055555,11.886111111,Bayern
Pilsting,7283,48.7,12.65,Bayern
Bissingen,3724,48.716666666,10.616666666,Bayern
Au in der Hallertau,6348,48.5575,11.741666666,Bayern
Luhe-Wildenau,3428,49.583888888,12.151111111,Bayern
Weiltingen,1423,49.016666666,10.466666666,Bayern
Grafengehaig,839,50.204166666,11.593611111,Bayern
Thurnau,4111,50.025555555,11.394166666,Bayern
Bütthard,1279,49.6,9.883333333,Bayern
Kösching,9994,48.816666666,11.5,Bayern
Markt Bad Hindelang,5427,47.505277777,10.369444444,Bayern
Neukirchen beim Heiligen Blut,3701,49.259166666,12.970277777,Bayern
Kirchzell,2238,49.616666666,9.183333333,Bayern
Kleinheubach,3753,49.722777777,9.214444444,Bayern
Aicha vorm Wald,2442,48.673611111,13.291111111,Bayern
Neuried,9038,48.093333333,11.465833333,Bayern
Haarbach,2527,48.501944444,13.146388888,Bayern
Soyen,2992,48.116666666,12.2,Bayern
Kissing,11764,48.3,10.983333333,Bayern
Niederbergkirchen,1240,48.312777777,12.504166666,Bayern
Hinterschmiding,2471,48.823055555,13.601111111,Bayern
Todtenweis,1479,48.516666666,10.933333333,Bayern
Oberdolling,1369,48.833333333,11.583333333,Bayern
Ramerberg,1437,48.016666666,12.15,Bayern
Schöngeising,1937,48.133333333,11.2,Bayern
Münster,1223,48.633333333,10.9,Bayern
Kochel am See,4145,47.6586,11.3682,Bayern
Eichenau,11765,48.166666666,11.316666666,Bayern
Bernried,4763,48.916666666,12.866666666,Bayern
Etzenricht,1546,49.633333333,12.1,Bayern
Denkendorf,5060,48.927222222,11.462222222,Bayern
Perach,1332,48.266666666,12.766666666,Bayern
Eitensheim,3042,48.816666666,11.316666666,Bayern
Ustersbach,1239,48.316666666,10.65,Bayern
Baierbach,790,48.416666666,12.2,Bayern
Übersee,5122,47.816666666,12.466666666,Bayern
Röthlein,4478,49.985833333,10.215833333,Bayern
Neubiberg,14618,48.074722222,11.676944444,Bayern
Stephansposching,3203,48.816666666,12.8,Bayern
Reischach,2706,48.283333333,12.733333333,Bayern
Anger,4525,47.8,12.85,Bayern
Polling,3663,47.811111111,11.130833333,Bayern
Vachendorf,1843,47.842222222,12.606944444,Bayern
Schwangau,3453,47.576666666,10.735277777,Bayern
Adelzhausen,1868,48.35,11.133333333,Bayern
Fridolfing,4485,48.0,12.816666666,Bayern
Altertheim,2046,49.716666666,9.75,Bayern
Kastl,2814,48.2,12.7,Bayern
Jesenwang,1693,48.166666666,11.133333333,Bayern
Eching,4297,48.5,12.066666666,Bayern
Affing,5697,48.458055555,10.981388888,Bayern
Egenhofen,3542,48.266666666,11.166666666,Bayern
Aholming,2383,48.733333333,12.916666666,Bayern
Rehling,2637,48.483333333,10.933333333,Bayern
Mitterskirchen,2228,48.35,12.733333333,Bayern
Holzheim,1198,48.616666666,10.966666666,Bayern
Grasbrunn,6813,48.078888888,11.743611111,Bayern
Taufkirchen,18176,48.05,11.616666666,Bayern
Hausen,2244,48.85,12.0,Bayern
Putzbrunn,6896,48.075788888,11.715719444,Bayern
Aiglsbach,1892,48.7,11.716666666,Bayern
Kumhausen,5711,48.5,12.166666666,Bayern
Albaching,1780,48.1125,12.115277777,Bayern
Opfenbach,2433,47.626666666,9.832777777,Bayern
Garching an der Alz,8837,48.116666666,12.583333333,Bayern
Herrngiersdorf,1395,48.8,12.066666666,Bayern
Palling,3658,48.0,12.633333333,Bayern
Gerolsbach,3852,48.493888888,11.359722222,Bayern
Bayerisch Gmain,3202,47.719444444,12.896666666,Bayern
Bischofswiesen,7111,47.649444444,12.963888888,Bayern
Türkenfeld,3727,48.116666666,11.083333333,Bayern
Bodenkirchen,5360,48.366666666,12.366666666,Bayern
Achslach,991,48.966666666,12.933333333,Bayern
Schleching,1900,47.716666666,12.4,Bayern
Bergen,4970,47.816666666,12.6,Bayern
Geisenhausen,7409,48.466666666,12.25,Bayern
Legau,3389,47.85,10.133333333,Bayern
Ottobeuren,8767,47.941388888,10.299444444,Bayern
Fuchsmühl,1540,49.916666666,12.15,Bayern
Triftern,5311,48.4,13.016666666,Bayern
Gangkofen,6473,48.436944444,12.563333333,Bayern
Q529002,3359,48.766666666,11.966666666,Bayern
Giebelstadt,5743,49.65,9.95,Bayern
Schwarzhofen,1409,49.383333333,12.35,Bayern
Tussenhausen,3105,48.1,10.566666666,Bayern
Markt Heimenkirch,3497,47.633333333,9.9,Bayern
Buch/Bayern,4292,48.22528,10.17944,Bayern
Weidenbach,2462,49.198055555,10.643888888,Bayern
Lichtenau,3867,49.2775,10.686666666,Bayern
Weiler-Simmerberg,6524,47.583333333,9.933333333,Bayern
Weitnau,5514,47.65,10.133333333,Bayern
Königstein,1716,49.616666666,11.633333333,Bayern
Falkenberg,918,49.858519444,12.22435,Bayern
Pfaffenhofen an der Roth,7412,48.354722222,10.160833333,Bayern
Gars am Inn,3959,48.15,12.283333333,Bayern
Wilhermsdorf,5489,49.486388888,10.718055555,Bayern
Schwanstetten,7310,49.311111111,11.127777777,Bayern
Gnotzheim,828,49.05866,10.71203,Bayern
Q548982,2580,49.016666666,10.75,Bayern
Mähring,1726,49.916666666,12.516666666,Bayern
Simbach,4396,48.566666666,12.75,Bayern
Kirchheim in Schwaben,2724,48.1725,10.475277777,Bayern
Burgwindheim,1266,49.833333333,10.6,Bayern
Reisbach,7912,48.566666666,12.633333333,Bayern
Pfaffenhausen,2736,48.116666666,10.45,Bayern
Wernberg-Köblitz,5602,49.533333333,12.15,Bayern
Markt Berolzheim,1320,49.016666666,10.85,Bayern
Schwarzenfeld,6463,49.383333333,12.133333333,Bayern
Rattelsdorf,4646,50.015555555,10.886944444,Bayern
Wegscheid,5557,48.599722222,13.79,Bayern
Markt Wald,2257,48.133333333,10.583333333,Bayern
Hofkirchen,3749,48.6763,13.1192,Bayern
Tann,4049,48.316666666,12.9,Bayern
Neukirchen-Balbini,1148,49.2925,12.441388888,Bayern
Neuburg an der Kammel,3251,48.30389,10.36,Bayern
Plößberg,3127,49.783333333,12.308333333,Bayern
Bad Birnbach,6003,48.44315,13.0898,Bayern
Oberschwarzach,1446,49.866666666,10.416666666,Bayern
Erkheim,3267,48.038055555,10.335833333,Bayern
Wurmannsquick,3457,48.35,12.783333333,Bayern
Markt Schwaben,13901,48.191666666,11.868055555,Bayern
Wallersdorf,7414,48.733333333,12.75,Bayern
Q588957,8492,49.25,11.233333333,Bayern
Saal an der Saale,1588,50.317076,10.354982,Bayern
Bruck in der Oberpfalz,4496,49.25,12.308055555,Bayern
Winklarn,1378,49.433333333,12.483333333,Bayern
Burtenbach,3608,48.35,10.45,Bayern
Babenhausen,5916,48.142769444,10.2533,Bayern
Bruckmühl,16984,47.883333333,11.916666666,Bayern
Glonn,5329,47.983333333,11.866666666,Bayern
Neuhaus an der Pegnitz,2819,49.628333333,11.551666666,Bayern
Karbach,1464,49.866666666,9.633333333,Bayern
Buchbach,3372,48.316666666,12.283333333,Bayern
Dirlewang,2316,48.0,10.5,Bayern
Buchenberg,4207,47.695833333,10.239722222,Bayern
Konnersreuth,1868,50.016666666,12.233333333,Bayern
Arnstorf,7548,48.566666666,12.816666666,Bayern
Teisendorf,9431,47.85,12.816666666,Bayern
Neubeuern,4355,47.766666666,12.15,Bayern
Bad Grönenbach,5853,47.8755,10.2211,Bayern
Wiggensbach,5135,47.745833333,10.231944444,Bayern
Wartenberg,5744,48.405,11.988888888,Bayern
Wertach,2807,47.6,10.4,Bayern
Remlingen,1521,49.804444444,9.694166666,Bayern
Wiesau,3975,49.916666666,12.166666666,Bayern
Waal,2397,47.99526,10.77635,Bayern
Q529077,3600,49.083611111,11.622222222,Bayern
Rieden,2648,49.316666666,11.95,Bayern
Türkheim,7525,48.059722222,10.639444444,Bayern
Trappstadt,914,50.316666666,10.583333333,Bayern
Heiligenstadt in Oberfranken,3703,49.866666666,11.166666666,Bayern
Bad Neualbenreuth,1372,49.966666666,12.433333333,Bayern
Pullach im Isartal,8989,48.05,11.516666666,Bayern
Edling,4639,48.066666666,12.166666666,Bayern
Weichering,2490,48.716666666,11.316666666,Bayern
Fraunberg,3966,48.366666666,12.0,Bayern
Grünwald,11442,48.048305555,11.531694444,Bayern
Möhrendorf,4955,49.6395,11.001719444,Bayern
Haiming,2527,48.2125,12.887777777,Bayern
Auerbach,2135,48.803611111,13.100277777,Bayern
Hopferau,1268,47.616666666,10.633333333,Bayern
Otzing,1969,48.766666666,12.816666666,Bayern
Eching am Ammersee,1700,48.0833,11.1167,Bayern
Zusamaltheim,1288,48.533333333,10.633333333,Bayern
Großwallstadt,4097,49.877883888,9.158661111,Bayern
Mickhausen,1394,48.243611111,10.64,Bayern
Frasdorf,3065,47.8,12.283333333,Bayern
Unterschwaningen,866,49.080555555,10.619722222,Bayern
Dörfles-Esbach,3596,50.280555555,10.993611111,Bayern
Ruhpolding,7235,47.766666666,12.65,Bayern
Utting am Ammersee,4725,48.023888888,11.088333333,Bayern
Michelsneukirchen,1762,49.124166666,12.5525,Bayern
Kahl am Main,8403,50.068055555,9.006666666,Bayern
Weiding,2483,49.262861111,12.764972222,Bayern
Gmund am Tegernsee,6123,47.75,11.733333333,Bayern
Egg an der Günz,1268,48.083333333,10.283333333,Bayern
Gerzen,1962,48.506666666,12.428055555,Bayern
Reuth bei Erbendorf,1093,49.85,12.116666666,Bayern
Wittelshofen,1259,49.066666666,10.466666666,Bayern
Großheirath,2639,50.166666666,10.933333333,Bayern
Zolling,5090,48.45,11.766666666,Bayern
Emtmannsberg,1005,49.891388888,11.644722222,Bayern
Petting,2396,47.916666666,12.816666666,Bayern
Bolsterlang,1131,47.466666666,10.233333333,Bayern
Maitenbeth,2080,48.15,12.091666666,Bayern
Emmering,7068,48.183333333,11.283333333,Bayern
Andechs,3865,47.966666666,11.184722222,Bayern
Waigolshausen,2759,49.95,10.133333333,Bayern
Osterberg,930,48.15,10.166666666,Bayern
Marxheim,2663,48.75,10.95,Bayern
Sand am Main,3109,49.983333333,10.6,Bayern
Allershausen,6271,48.425,11.591666666,Bayern
Bruckberg,5743,48.533333333,12.0,Bayern
Neufahrn bei Freising,20819,48.315880555,11.663161111,Bayern
Aschau im Chiemgau,5802,47.77689,12.32297,Bayern
Haunsheim,1642,48.6,10.366666666,Bayern
Kirchham,2738,48.35,13.266666666,Bayern
Rödelsee,1912,49.733333333,10.25,Bayern
Großmehring,7621,48.766666666,11.533055555,Bayern
Schirmitz,2066,49.654344444,12.16935,Bayern
Bernau am Chiemsee,7178,47.816666666,12.366666666,Bayern
Deuerling,1993,49.036111111,11.9075,Bayern
Feilitzsch,2709,50.366666666,11.916666666,Bayern
Schiltberg,2014,48.466666666,11.233333333,Bayern
Gauting,21435,48.067777777,11.373888888,Bayern
Baiern,1531,47.95,11.9,Bayern
Straßkirchen,3521,48.833333333,12.716666666,Bayern
Weißensberg,2761,47.581111111,9.725277777,Bayern
Bernried am Starnberger See,2475,47.865555555,11.292222222,Bayern
Egling,5430,47.916666666,11.516666666,Bayern
Wilhelmsdorf,1539,49.563611111,10.738333333,Bayern
Seefeld,7768,48.033333333,11.2,Bayern
Zorneding,9570,48.083333333,11.833333333,Bayern
Neukirchen vorm Wald,3053,48.683333333,13.383333333,Bayern
Parkstetten,3355,48.916666666,12.6,Bayern
Neuschönau,2180,48.884444444,13.477777777,Bayern
Irschenberg,3331,47.833333333,11.916666666,Bayern
Schmiechen,1367,48.213611111,10.964722222,Bayern
Stegaurach,7134,49.863333333,10.843611111,Bayern
Neukirchen bei Sulzbach-Rosenberg,2507,49.533333333,11.633333333,Bayern
Birgland,1828,49.416666666,11.633333333,Bayern
Albertshofen,2293,49.766666666,10.166666666,Bayern
Oberreute,1702,47.566666666,9.933333333,Bayern
Herrsching am Ammersee,11045,48.0,11.183333333,Bayern
Burk,1092,49.133055555,10.478888888,Bayern
Kirchroth,3895,48.95,12.55,Bayern
Berg,8321,47.9675,11.355833333,Bayern
Ellzee,1217,48.333333333,10.316666666,Bayern
Eschenlohe,1552,47.6,11.183333333,Bayern
Aufhausen,2004,48.872222222,12.285833333,Bayern
Reichenbach,1340,49.183333333,12.35,Bayern
Unterroth,1119,48.2,10.166666666,Bayern
Heigenbrücken,2288,50.028055555,9.375277777,Bayern
Rohrdorf,5986,47.798888888,12.1675,Bayern
Kirchanschöring,3334,47.95,12.833333333,Bayern
Geiselbach,2138,50.116666666,9.2,Bayern
Sinzing,7569,48.991111111,12.034722222,Bayern
Kirchehrenbach,2227,49.733055555,11.15,Bayern
Karlsfeld,22101,48.227,11.467011111,Bayern
Obertraubling,8793,48.965833333,12.166944444,Bayern
Q256423,2166,48.7,11.816666666,Bayern
Arnbruck,2017,49.133333333,13.0,Bayern
Segnitz,819,49.671111111,10.142777777,Bayern
Tiefenbach,4069,48.502777777,12.098888888,Bayern
Münchsmünster,3218,48.764166666,11.691111111,Bayern
Tegernheim,5868,49.024722222,12.1725,Bayern
Aldersbach,4396,48.588055555,13.085555555,Bayern
Iffeldorf,2765,47.771111111,11.319444444,Bayern
Baar-Ebenhausen,5664,48.672777777,11.465,Bayern
Dürrlauingen,1711,48.466666666,10.433333333,Bayern
Alling,4072,48.15,11.3,Bayern
Rugendorf,963,50.2,11.466666666,Bayern
